date,year,month,operating_airline,operating_airline_iata_code,published_airline,published_airline_iata_code,geo_summary,geo_region,landing_aircraft_type,aircraft_body_type,aircraft_manufacturer,aircraft_model,landing_count,total_landed_weight
2016-04-01,2016.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,3.0,930000.0
2016-04-01,2016.0,4.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,21.0,3072300.0
2016-04-01,2016.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B763,28.0,8960000.0
2016-04-01,2016.0,4.0,United Airlines,UA,United Airlines,UA,International,Central America,Passenger,Narrow Body,Airbus,A321,1.0,171520.0
2016-04-01,2016.0,4.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,35.0,4733326.0
2016-04-01,2016.0,4.0,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A332,30.0,11957868.0
2016-04-01,2016.0,4.0,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,13.0,6396000.0
2016-04-01,2016.0,4.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A321,1.0,171520.0
2016-04-01,2016.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD83,1.0,130000.0
2016-04-01,2016.0,4.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,30.0,20460000.0
2016-04-01,2016.0,4.0,Emirates,EK,Emirates,EK,International,Middle East,Passenger,Wide Body,Airbus,A388,30.0,25860210.0
2016-04-01,2016.0,4.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,466.0,68175800.0
2016-04-01,2016.0,4.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B788,13.0,4940000.0
2016-04-01,2016.0,4.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B190,18.0,298480.0
2016-04-01,2016.0,4.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,14.0,9170000.0
2016-04-01,2016.0,4.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B772,30.0,13800000.0
2016-04-01,2016.0,4.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,42.0,11424000.0
2016-04-01,2016.0,4.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,30.0,25860210.0
2016-04-01,2016.0,4.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,23.0,10580000.0
2016-04-01,2016.0,4.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B773,7.0,3878000.0
2016-04-01,2016.0,4.0,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,30.0,4389000.0
2016-04-01,2016.0,4.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,69.0,38226000.0
2016-04-01,2016.0,4.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,25.0,16650000.0
2016-04-01,2016.0,4.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,30.0,16620000.0
2016-04-01,2016.0,4.0,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,30.0,11904960.0
2016-04-01,2016.0,4.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B788,17.0,6460000.0
2016-04-01,2016.0,4.0,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,177.0,13306506.0
2016-04-01,2016.0,4.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,267.0,20052464.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,5.0,672410.0
2016-04-01,2016.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,E190,18.0,1742400.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,74.0,10522652.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,381.0,41910000.0
2016-04-01,2016.0,4.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,119.0,17057149.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,35.0,5120500.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,129.0,20291700.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,219.0,43362000.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B753,39.0,8736000.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,210.0,63775000.0
2016-04-01,2016.0,4.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD90,2.0,284000.0
2016-04-01,2016.0,4.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B744,3.0,1934000.0
2016-04-01,2016.0,4.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,61.0,33794000.0
2016-04-01,2016.0,4.0,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Passenger,Wide Body,Boeing,B772,19.0,9348000.0
2016-04-01,2016.0,4.0,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Passenger,Wide Body,Boeing,B773,11.0,6094000.0
2016-04-01,2016.0,4.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC10,22.0,8288500.0
2016-04-01,2016.0,4.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,1.0,491500.0
2016-04-01,2016.0,4.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD11,22.0,10593000.0
2016-04-01,2016.0,4.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,51.0,6858582.0
2016-04-01,2016.0,4.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,1.0,142198.0
2016-04-01,2016.0,4.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,60.0,24074460.0
2016-04-01,2016.0,4.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,30.0,16620000.0
2016-04-01,2016.0,4.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,285.0,40526430.0
2016-04-01,2016.0,4.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,202.0,34646636.0
2016-04-01,2016.0,4.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B744,30.0,18900000.0
2016-04-01,2016.0,4.0,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,B744,14.0,9156000.0
2016-04-01,2016.0,4.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B744,2.0,1306000.0
2016-04-01,2016.0,4.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,27.0,20601000.0
2016-04-01,2016.0,4.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B748,30.0,20460000.0
2016-04-01,2016.0,4.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B772,1.0,575000.0
2016-04-01,2016.0,4.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A346,29.0,16558913.0
2016-04-01,2016.0,4.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A388,30.0,25886666.0
2016-04-01,2016.0,4.0,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,B748,26.0,19838000.0
2016-04-01,2016.0,4.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,30.0,16620000.0
2016-04-01,2016.0,4.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B744,24.0,15211000.0
2016-04-01,2016.0,4.0,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A343,30.0,12698610.0
2016-04-01,2016.0,4.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B773,60.0,33240000.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,243.0,48114000.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,48.0,7022400.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,402.0,44220000.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,111.0,15783978.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,34.0,4572388.0
2016-03-01,2016.0,3.0,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E170,164.0,12317728.0
2016-03-01,2016.0,3.0,Compass Airlines,CP,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,159.0,11953302.0
2016-03-01,2016.0,3.0,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B788,31.0,11780000.0
2016-03-01,2016.0,3.0,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,14.0,5555648.0
2016-03-01,2016.0,3.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2016-03-01,2016.0,3.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,22.0,14652000.0
2016-03-01,2016.0,3.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,76.0,42104000.0
2016-03-01,2016.0,3.0,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,31.0,4535300.0
2016-03-01,2016.0,3.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,5.0,2300000.0
2016-03-01,2016.0,3.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B744,37.0,23310000.0
2016-03-01,2016.0,3.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,20.0,17240140.0
2016-03-01,2016.0,3.0,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,46.0,12512000.0
2016-03-01,2016.0,3.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B772,29.0,13340000.0
2016-03-01,2016.0,3.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B744,2.0,1260000.0
2016-03-01,2016.0,3.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,16.0,10432000.0
2016-03-01,2016.0,3.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B190,22.0,362880.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,29.0,8990000.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B752,6.0,1188000.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,492.0,70848000.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,731.0,125366500.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,42.0,5972316.0
2016-03-01,2016.0,3.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,31.0,17174000.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,18.0,2721400.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,162.0,24833600.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B738,4.0,576000.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,71.0,10224000.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,18.0,2325600.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,86.0,11111200.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B734,16.0,1936000.0
2016-03-01,2016.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B734,158.0,19118000.0
2016-03-01,2016.0,3.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,19.0,10526000.0
2016-03-01,2016.0,3.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,12.0,5640000.0
2016-03-01,2016.0,3.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,17.0,9418000.0
2016-03-01,2016.0,3.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,9.0,4140936.0
2016-03-01,2016.0,3.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A388,5.0,4254920.0
2016-03-01,2016.0,3.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,29.0,19778000.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B773,1.0,554000.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B763,29.0,9280000.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,22.0,3773000.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,143.0,20377305.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,373.0,54569900.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A333,20.0,8245208.0
2016-03-01,2016.0,3.0,Emirates,EK,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,31.0,26722217.0
2016-03-01,2016.0,3.0,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,13.0,6396000.0
2016-03-01,2016.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A319,1.0,137700.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,E190,26.0,2516800.0
2016-03-01,2016.0,3.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,116.0,16640476.0
2016-03-01,2016.0,3.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,19.0,2581614.0
2016-03-01,2016.0,3.0,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,16.0,8864000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,22.0,3218600.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,2.0,292600.0
2016-03-01,2016.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B764,8.0,2800000.0
2016-03-01,2016.0,3.0,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A332,26.0,10370540.0
2016-03-01,2016.0,3.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B737,8.0,1024000.0
2016-03-01,2016.0,3.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,73.0,10638500.0
2016-03-01,2016.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,10.0,1342000.0
2016-03-01,2016.0,3.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,25.0,10625000.0
2016-03-01,2016.0,3.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,31.0,17700907.0
2016-03-01,2016.0,3.0,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,38.0,5410138.0
2016-03-01,2016.0,3.0,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,1429.0,204064069.0
2016-03-01,2016.0,3.0,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,182.0,25077416.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,4.0,1700000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,9.0,3825000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,11.0,4675000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,45.0,17100000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,29.0,11020000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,9.0,4140000.0
2016-03-01,2016.0,3.0,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,27.0,12420000.0
